issue_date,year,diary_number,section_code,section_name,department_code,department_name,epigraph,identifier,title,url_xml,url_html,url_pdf,source_format,sha256_text,char_count,word_count
20230815,2023,194,1,I. Disposiciones generales,8110,COMUNIDAD AUTÓNOMA DE LA RIOJA,Protección de los animales,BOE-A-2023-18413,"Ley 10/2023, de 7 de agosto, de derogación de la Ley 6/2018, de 26 de noviembre, de protección de los animales en la Comunidad Autónoma de La Rioja.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-18413,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-18413,https://www.boe.es/boe/dias/2023/08/15/pdfs/BOE-A-2023-18413.pdf,xml,5a0d4a7d06b474aa3ef6e1a2fba4d60bab8264e1ec5336d7848cf13b1b3130c6,4497,710
20230815,2023,194,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",9279,MINISTERIO DE HACIENDA Y FUNCIÓN PÚBLICA,Destinos,BOE-A-2023-18414,"Resolución de 7 de agosto de 2023, de la Dirección General de la Función Pública, por la que se publica la adjudicación de puesto de trabajo reservado al personal funcionario de administración local con habilitación de carácter nacional, por el sistema de libre designación.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-18414,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-18414,https://www.boe.es/boe/dias/2023/08/15/pdfs/BOE-A-2023-18414.pdf,xml,e3e9ad95782b3abda64c1247ec484dd0924469d570a8d1381b6a94b3bcdd10fe,2535,385
20230815,2023,194,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",9523,MINISTERIO DE POLÍTICA TERRITORIAL,Ceses,BOE-A-2023-18415,"Resolución de 7 de agosto de 2023, de la Delegación del Gobierno en la Comunidad Autónoma de Canarias, por la que se dispone el cese de don José Carlos Hernández Santana como Director Insular de la Administración General del Estado en El Hierro.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-18415,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-18415,https://www.boe.es/boe/dias/2023/08/15/pdfs/BOE-A-2023-18415.pdf,xml,daf0f6cc4ea871df0889944bec5fd24334486008030596d76a91c51c15392b64,631,98
20230815,2023,194,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2023-18435,"Resolución de 19 de julio de 2023, del Ayuntamiento de Vilamarxant (Valencia), referente a la convocatoria para proveer una plaza.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-18435,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-18435,https://www.boe.es/boe/dias/2023/08/15/pdfs/BOE-A-2023-18435.pdf,xml,8f3401239e572d5dafade62616d1651af261fa5bcdb5affc6ac7cad2a95abfaa,779,117
20230815,2023,194,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2023-18439,"Resolución de 26 de julio de 2023, del Ayuntamiento de Mezalocha (Zaragoza), referente a la convocatoria para proveer una plaza.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-18439,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-18439,https://www.boe.es/boe/dias/2023/08/15/pdfs/BOE-A-2023-18439.pdf,xml,cd0a7d5017bfaea8c4cd7b481d79b9ce6909f5d30420254822aabea6b24e4753,857,138
20230815,2023,194,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2023-18459,"Resolución de 10 de agosto de 2023, del Ayuntamiento de Albacete, referente a la convocatoria para proveer varias plazas.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-18459,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-18459,https://www.boe.es/boe/dias/2023/08/15/pdfs/BOE-A-2023-18459.pdf,xml,ada09af621268db8fbbc4098d1b669b231c8b556496aac3103c94af044ddd801,3959,570
20230815,2023,194,3,III. Otras disposiciones,9572,"MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA",Premios,BOE-A-2023-18464,"Resolución de 17 de julio de 2023, del Jurado del Premio Nacional de Ingeniería Civil del Ministerio de Transportes, Movilidad y Agenda Urbana, por la que se publica la concesión del Premio correspondiente al año 2023.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-18464,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-18464,https://www.boe.es/boe/dias/2023/08/15/pdfs/BOE-A-2023-18464.pdf,xml,94e48b00e30ec7fd2a37c6bee678501d9a1ac7270a84821eb70597de6ddbe07d,4927,743
20230815,2023,194,3,III. Otras disposiciones,9580,MINISTERIO DE UNIVERSIDADES,Convenios,BOE-A-2023-18472,"Resolución de 9 de junio de 2023, de la Universidad Internacional Menéndez Pelayo, O.A., por la que se publica el Convenio con el Banco Bilbao Vizcaya Argentaria, SA, para la realización del seminario ""La economía de la democracia. De la transición y la entrada en la Unión Europea hasta la crisis de la pandemia"".",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-18472,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-18472,https://www.boe.es/boe/dias/2023/08/15/pdfs/BOE-A-2023-18472.pdf,xml,10b7fb5156080419753244bc101b797e6c4ff6519bf2f6f896e475311e8815dd,15127,2341
20231016,2023,247,1,I. Disposiciones generales,9575,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Productos petrolíferos. Precios,BOE-A-2023-21300,"Resolución de 10 de octubre de 2023, de la Dirección General de Política Energética y Minas, por la que se publican los nuevos precios de venta, antes de impuestos, de los gases licuados del petróleo por canalización.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-21300,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-21300,https://www.boe.es/boe/dias/2023/10/16/pdfs/BOE-A-2023-21300.pdf,xml,bb74ce96bb9ca95be5247998a80cb743c5690bb001ca88a01a5e001cf449fac7,7279,1087
20231016,2023,247,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",9279,MINISTERIO DE HACIENDA Y FUNCIÓN PÚBLICA,Destinos,BOE-A-2023-21302,"Resolución de 6 de octubre de 2023, de la Dirección General de la Función Pública, por la que se publica la adjudicación de puesto de trabajo reservado al personal funcionario de administración local con habilitación de carácter nacional por el sistema de libre designación.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-21302,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-21302,https://www.boe.es/boe/dias/2023/10/16/pdfs/BOE-A-2023-21302.pdf,xml,ddde42130dc64bf4aaca259364fb4c5c80281c7cdb2ef5b2501ced211ae06bf7,2497,367
20231016,2023,247,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",9578,MINISTERIO DE CONSUMO,Ceses y nombramientos,BOE-A-2023-21307,"Orden CSM/1121/2023, de 10 de octubre, por la que se dispone el cese y nombramiento de vocales del Consejo Rector del Organismo Autónomo Agencia Española de Seguridad Alimentaria y Nutrición.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-21307,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-21307,https://www.boe.es/boe/dias/2023/10/16/pdfs/BOE-A-2023-21307.pdf,xml,78678853176b4daeb283332909e99a18b507524a6e7f57efd3c308daf8c1df6e,1473,208
20231016,2023,247,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",310,UNIVERSIDADES,Nombramientos,BOE-A-2023-21311,"Resolución de 5 de octubre de 2023, de la Universidad de Alicante, por la que se nombra Profesora Titular de Universidad a doña María Vicent Juan.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-21311,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-21311,https://www.boe.es/boe/dias/2023/10/16/pdfs/BOE-A-2023-21311.pdf,xml,447d8483f953c924bcfcbbd0b14ac9d6995665d2796ca2a9116a99af56e56b8c,1760,259
20231016,2023,247,2B,II. Autoridades y personal. - B. Oposiciones y concursos,4810,MINISTERIO DE JUSTICIA,Cuerpo de Auxilio Judicial de la Administración de Justicia,BOE-A-2023-21314,"Orden JUS/1123/2023, de 20 de septiembre, por la que se publica la relación de plazas correspondientes al ámbito de Península y Baleares, que se ofrecen a las personas aprobadas en el proceso selectivo para ingreso en el Cuerpo de Auxilio Judicial de la Administración de Justicia, turno libre, convocado por Orden JUS/1254/2022, de 7 de diciembre.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-21314,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-21314,https://www.boe.es/boe/dias/2023/10/16/pdfs/BOE-A-2023-21314.pdf,xml,110682621ff6b9d0d70b23bb966e05c45c8326a2f2abe985820b99c4c88ba3a3,20514,2888
20231016,2023,247,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9574,"MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA",Funcionarios de la Administración del Estado,BOE-A-2023-21324,"Resolución de 10 de octubre de 2023, de la Subsecretaría, por la que se convoca la provisión de puestos de trabajo por el sistema de libre designación.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-21324,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-21324,https://www.boe.es/boe/dias/2023/10/16/pdfs/BOE-A-2023-21324.pdf,xml,d6ec57ee2c354ec8481a8c95504ea7e3549e227e6efdb28b101997cd07087f81,6123,881
20231016,2023,247,2B,II. Autoridades y personal. - B. Oposiciones y concursos,310,UNIVERSIDADES,Cuerpos docentes universitarios,BOE-A-2023-21371,"Resolución de 6 de octubre de 2023, de la Universidad de las Illes Balears, por la que se convoca concurso de acceso a plaza de cuerpos docentes universitarios.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-21371,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-21371,https://www.boe.es/boe/dias/2023/10/16/pdfs/BOE-A-2023-21371.pdf,xml,5fcdf49df59e98d28941450fea7ba99dbf4012d682d723c5ee08f3bde4abdd4b,38088,5753
20231016,2023,247,3,III. Otras disposiciones,4810,MINISTERIO DE JUSTICIA,Fundaciones,BOE-A-2023-21377,"Resolución de 3 de julio de 2023, de la Dirección General de Seguridad Jurídica y Fe Pública, por la que se inscribe en el Registro de Fundaciones la Fundación Culturas Constructivas Tradicionales.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-21377,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-21377,https://www.boe.es/boe/dias/2023/10/16/pdfs/BOE-A-2023-21377.pdf,xml,dec5ad511278d8ca9976cd7014caaae964599e4bf9dbb8c9015fcfcbf1e08182,4228,627
20231016,2023,247,3,III. Otras disposiciones,9572,"MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA",Comunidad Autónoma de Andalucía. Convenio,BOE-A-2023-21392,"Resolución de 7 de septiembre de 2023, de la Autoridad Portuaria de Sevilla, por la que se publica el Convenio con la Comunidad Autónoma de Andalucía, para la coordinación integrada de los servicios de emergencia del puerto de Sevilla, en el sistema ""Emergencias 112-Andalucía"".",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-21392,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-21392,https://www.boe.es/boe/dias/2023/10/16/pdfs/BOE-A-2023-21392.pdf,xml,b2277a48a62c80fa83de603423e2a279cf2e9f537f3a9ea9f6e20dbd9ab651a7,19394,2917
20231016,2023,247,3,III. Otras disposiciones,9531,COMUNIDAD DE CASTILLA Y LEÓN,Bienes de interés cultural,BOE-A-2023-21410,"Acuerdo 68/2023, de 5 de octubre, de la Junta de Castilla y León, por el que se adecua en la categoría de conjunto histórico, el bien de interés cultural denominado «Villa de Ledesma» (Salamanca).",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-21410,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-21410,https://www.boe.es/boe/dias/2023/10/16/pdfs/BOE-A-2023-21410.pdf,xml,7266284258c886c23e18a6b1d6c891f50a357078565f55f267f364ede08446e5,14721,2364
20231115,2023,273,1,I. Disposiciones generales,9572,"MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA",Ayudas,BOE-A-2023-23119,"Orden TMA/1227/2023, de 10 de noviembre, por la que se modifican los Anexos I, III y V, del Real Decreto 983/2021, de 16 de noviembre, por el que se aprueba la concesión directa a las comunidades autónomas y a las ciudades de Ceuta y Melilla de ayudas para la transformación de flotas de transporte de viajeros y mercancías de empresas privadas prestadoras de servicios de transporte por carretera, así como de empresas que realicen transporte privado complementario, en el marco del Plan de Recuperación, Transformación y Resiliencia.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-23119,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-23119,https://www.boe.es/boe/dias/2023/11/15/pdfs/BOE-A-2023-23119.pdf,xml,29b0c7d1ecfa60e4525d241ccb1c1d771a16a2d94815f73d295ae0009ad4b9ac,23345,3726
20231115,2023,273,1,I. Disposiciones generales,9575,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Ayudas,BOE-A-2023-23120,"Real Decreto 821/2023, de 14 de noviembre, por el que se adapta al marco europeo de ayudas de estado el Real Decreto 266/2021, de 13 de abril, por el que se aprueba la concesión directa de ayudas a las comunidades autónomas y a las ciudades de Ceuta y Melilla para la ejecución de programas de incentivos ligados a la movilidad eléctrica (MOVES III) en el marco del Plan de Recuperación, Transformación y Resiliencia Europeo, y se amplía su vigencia.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-23120,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-23120,https://www.boe.es/boe/dias/2023/11/15/pdfs/BOE-A-2023-23120.pdf,xml,f3839a34a8285b2f5cd4fef221f1ddf174c535e53ca41da28de1d28ff5a3dab1,26258,4014
20231115,2023,273,1,I. Disposiciones generales,9570,MINISTERIO DE CULTURA Y DEPORTE,Subvenciones,BOE-A-2023-23121,"Real Decreto 822/2023, de 14 de noviembre, por el que se regula la concesión directa de subvenciones para el desarrollo de proyectos de interés cultural y deportivo.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-23121,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-23121,https://www.boe.es/boe/dias/2023/11/15/pdfs/BOE-A-2023-23121.pdf,xml,d71bbdee433297f746940f92b62026cdb421e0200a678d2e6abb523b9e7e784c,30091,4541
20231115,2023,273,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",9577,MINISTERIO DE DERECHOS SOCIALES Y AGENDA 2030,Destinos,BOE-A-2023-23127,"Resolución de 8 de noviembre de 2023, de la Secretaría de Estado para la Agenda 2030, por la que se resuelve la convocatoria de libre designación, efectuada por Resolución de 21 de septiembre de 2023.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-23127,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-23127,https://www.boe.es/boe/dias/2023/11/15/pdfs/BOE-A-2023-23127.pdf,xml,a2563a54a443aeed4b356732cd7c080a5b0a1791f91ecac3ac2e1363d14e75b7,2735,416
20231115,2023,273,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",310,UNIVERSIDADES,Nombramientos,BOE-A-2023-23129,"Resolución de 25 de octubre de 2023, de la Universidad Jaume I, por la que se nombran Profesoras y Profesores Titulares de Universidad.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-23129,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-23129,https://www.boe.es/boe/dias/2023/11/15/pdfs/BOE-A-2023-23129.pdf,xml,6b66479b802d211640094b033c5da6406c6fca2657ef8065531ffd55ac86877a,1342,191
20231115,2023,273,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",310,UNIVERSIDADES,Nombramientos,BOE-A-2023-23133,"Resolución de 3 de noviembre de 2023, de la Universidad de Granada, por la que se nombran Profesoras y Profesores Titulares de Universidad.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-23133,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-23133,https://www.boe.es/boe/dias/2023/11/15/pdfs/BOE-A-2023-23133.pdf,xml,fec0ae5471a9a7fb002eb69d5bd3b594204976483120328a75ad35cf940ef433,1582,233
20231115,2023,273,2B,II. Autoridades y personal. - B. Oposiciones y concursos,6110,MINISTERIO DE DEFENSA,Funcionarios de las Administraciones Públicas,BOE-A-2023-23141,"Resolución 400/38439/2023, de 8 de noviembre, de la Subsecretaría, por la que se convoca la provisión de puestos de trabajo por el sistema de libre designación.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-23141,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-23141,https://www.boe.es/boe/dias/2023/11/15/pdfs/BOE-A-2023-23141.pdf,xml,0e33419d1b3377dc92aad8aa781b832cb93a29f251cd6a909066b67e3aec18c1,4126,595
20231115,2023,273,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9579,"MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES",Funcionarios de la Administración del Estado,BOE-A-2023-23157,"Resolución de 31 de octubre de 2023, de la Subsecretaría, por la que se convoca la provisión de puestos de trabajo por el sistema de libre designación.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-23157,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-23157,https://www.boe.es/boe/dias/2023/11/15/pdfs/BOE-A-2023-23157.pdf,xml,5a8e09d7d7ba80758268797b9b220736c6de254beec4ece1be79f172f416fac5,3530,513
20231115,2023,273,3,III. Otras disposiciones,9573,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,Convenios colectivos de trabajo,BOE-A-2023-23190,"Resolución de 3 de noviembre de 2023, de la Dirección General de Trabajo, por la que se registra y publica el II Convenio colectivo de tripulantes de cabina de pasajeros de Norwegian Air Resources Spain, SL.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-23190,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-23190,https://www.boe.es/boe/dias/2023/11/15/pdfs/BOE-A-2023-23190.pdf,xml,3258d5e2e2d4890a19f44f3140688d114afa50a174a79e111b5c7155066ee63a,137456,21715
20231115,2023,273,3,III. Otras disposiciones,9577,MINISTERIO DE DERECHOS SOCIALES Y AGENDA 2030,Comunidad Autónoma de Cantabria. Convenio,BOE-A-2023-23204,"Resolución de 6 de noviembre de 2023, del Instituto de Mayores y Servicios Sociales, por la que se publica el Convenio con la Comunidad Autónoma de Cantabria, para el desarrollo del Marco de cooperación interadministrativa previsto en la Ley 39/2006, de 14 de diciembre, de Promoción de la Autonomía Personal y Atención a las Personas en situación de dependencia y para el establecimiento y financiación del nivel de protección acordado para el ejercicio 2023.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2023-23204,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2023-23204,https://www.boe.es/boe/dias/2023/11/15/pdfs/BOE-A-2023-23204.pdf,xml,6d6262e44fb2d81b51926d1d3c174ada1fedb58052f1ec6f2774696872f40f25,47406,7156
20240115,2024,13,1,I. Disposiciones generales,9575,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Productos petrolíferos. Precios,BOE-A-2024-714,"Resolución de 11 de enero de 2024, de la Dirección General de Política Energética y Minas, por la que se publican los nuevos precios de venta, antes de impuestos, de los gases licuados del petróleo por canalización.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-714,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-714,https://www.boe.es/boe/dias/2024/01/15/pdfs/BOE-A-2024-714.pdf,xml,589c1f182785e0d726b9a74a2c3daba3438b61b897d5316d44a8c43db0f94889,7270,1088
20240115,2024,13,1,I. Disposiciones generales,9575,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Productos petrolíferos. Precios,BOE-A-2024-715,"Resolución de 11 de enero de 2024, de la Dirección General de Política Energética y Minas, por la que se publican los nuevos precios máximos de venta, antes de impuestos, de los gases licuados del petróleo envasados, en envases de carga igual o superior a 8 kg, e inferior a 20 kg, excluidos los envases de mezcla para usos de los gases licuados del petróleo como carburante.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-715,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-715,https://www.boe.es/boe/dias/2024/01/15/pdfs/BOE-A-2024-715.pdf,xml,49d27a3884d4a759392f2f42ea0eced2c034e05706e6f4c36bacd664386354db,8965,1376
20240115,2024,13,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",9279,MINISTERIO DE HACIENDA Y FUNCIÓN PÚBLICA,Nombramientos,BOE-A-2024-716,"Resolución de 26 de diciembre de 2023, de la Secretaría de Estado de Función Pública, por la que se nombra personal funcionario de carrera, por el sistema general de acceso libre, de la Escala de Médicos Inspectores del Cuerpo de Inspección Sanitaria de la Administración de la Seguridad Social.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-716,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-716,https://www.boe.es/boe/dias/2024/01/15/pdfs/BOE-A-2024-716.pdf,xml,f55771424e4dcfc45f502c38ddd3187f6b4b1639762dcfcc896ddd215ecf63af,19494,2410
20240115,2024,13,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",9279,MINISTERIO DE HACIENDA Y FUNCIÓN PÚBLICA,Destinos,BOE-A-2024-717,"Resolución de 27 de diciembre de 2023, de la Presidencia de la Autoridad Independiente de Responsabilidad Fiscal, AAI, por la que se resuelve el concurso general convocado por Resolución de 24 de mayo de 2023.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-717,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-717,https://www.boe.es/boe/dias/2024/01/15/pdfs/BOE-A-2024-717.pdf,xml,7e6d41353edc4099eca14c8a232e50f6769011baf8f8854a8e496a63420ae2e6,4343,641
20240115,2024,13,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",4335,MINISTERIO DE SANIDAD,Nombramientos,BOE-A-2024-721,"Orden SND/1460/2023, de 6 de noviembre, por la que se nombra miembro del Comité de Seguridad de Medicamentos Veterinarios de la Agencia Española de Medicamentos y Productos Sanitarios a doña Eva Soler Sellés.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-721,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-721,https://www.boe.es/boe/dias/2024/01/15/pdfs/BOE-A-2024-721.pdf,xml,999705628c082ffe8d99853d3a5fa778e77fa9e3c73ba2d958c48241c929444e,1663,251
20240115,2024,13,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9562,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",Funcionarios de la Administración del Estado,BOE-A-2024-722,"Resolución de 8 de enero de 2024, la Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo, por la que se convoca puesto de trabajo por el sistema de libre designación.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-722,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-722,https://www.boe.es/boe/dias/2024/01/15/pdfs/BOE-A-2024-722.pdf,xml,b0ec790fe75c9235b03c888ac0294c8f481c7cf38daea3113e541c4ceef15112,3918,580
20240115,2024,13,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-753,"Resolución de 3 de enero de 2024, del Ayuntamiento de Pájara (Las Palmas), referente a la convocatoria para proveer una plaza.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-753,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-753,https://www.boe.es/boe/dias/2024/01/15/pdfs/BOE-A-2024-753.pdf,xml,ad8a48d8811058bb1aee1e9307a39b8ac978c10ae4bd0278a8d39024c8d3e8e7,920,146
20240115,2024,13,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-758,"Resolución de 4 de enero de 2024, del Ayuntamiento de Benidorm (Alicante), referente a la convocatoria para proveer varias plazas.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-758,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-758,https://www.boe.es/boe/dias/2024/01/15/pdfs/BOE-A-2024-758.pdf,xml,c22718f042f7e28ca593896af2ae1d626b0abfeb987c23908a99b9b268fdc6c3,1407,221
20240115,2024,13,3,III. Otras disposiciones,9589,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",Deuda del Estado,BOE-A-2024-771,"Resolución de 12 de enero de 2024, de la Dirección General del Tesoro y Política Financiera, por la que se disponen determinadas emisiones de Bonos y Obligaciones del Estado en el mes de enero de 2024 y se convocan las correspondientes subastas.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-771,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-771,https://www.boe.es/boe/dias/2024/01/15/pdfs/BOE-A-2024-771.pdf,xml,853a79763051514d61c3a97e3678ac980ea6ebc8c2ca15c91ef9436e82f82086,9012,1126
20240115,2024,13,3,III. Otras disposiciones,1020,BANCO DE ESPAÑA,Entidades de crédito,BOE-A-2024-772,"Resolución de 4 de enero de 2024, del Banco de España, por la que se publica la baja en el Registro de entidades de crédito de ""Opel Bank, SA, Sucursal en España"".",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-772,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-772,https://www.boe.es/boe/dias/2024/01/15/pdfs/BOE-A-2024-772.pdf,xml,ce3103492b726e22515a7e885f69614ef0c42d898939b0871b9c9cab70a2ebff,552,87
20240215,2024,40,1,I. Disposiciones generales,9562,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",Tratados internacionales,BOE-A-2024-2849,"Declaración de aceptación por España de la adhesión de la República de Malta al Convenio sobre la obtención de pruebas en el extranjero en materia civil o mercantil, hecho en La Haya el 18 de marzo de 1970.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-2849,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-2849,https://www.boe.es/boe/dias/2024/02/15/pdfs/BOE-A-2024-2849.pdf,xml,bf4bac482e4150cb601fb8178f16930a29ed616a1231d7ac8cd031136b730e64,2775,429
20240215,2024,40,1,I. Disposiciones generales,9586,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,Espacios naturales protegidos,BOE-A-2024-2850,"Real Decreto 118/2024, de 30 de enero, por el que se establecen limitaciones a la navegación marítima para la protección y recuperación del Mar Menor.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-2850,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-2850,https://www.boe.es/boe/dias/2024/02/15/pdfs/BOE-A-2024-2850.pdf,xml,44a9d602be39688b1150146c492babbab3ac006a973d9e4bacd207c70efe8436,17422,2718
20240215,2024,40,1,I. Disposiciones generales,9586,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,Buques pesqueros,BOE-A-2024-2851,"Real Decreto 119/2024, de 30 de enero, por el que se modifica el Real Decreto 543/2007, de 27 de abril, por el que se determinan las normas de seguridad y de prevención de la contaminación a cumplir por los buques pesqueros menores de 24 metros de eslora (L), para incluir un régimen especial aplicable a la pesca de túnidos.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-2851,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-2851,https://www.boe.es/boe/dias/2024/02/15/pdfs/BOE-A-2024-2851.pdf,xml,85755115e0a2f1b52cfd22eff17950162a271f77b5ea1926d7d8265cdc578945,19508,3031
